ts,factory,line,pass,fail,yield_pct,avail_pct,perform_pct,oee_pct
2026-09-29T14:00:00Z,Kitting,KIT04,2257,35,98.46,80.0,86.83,68.39
2026-09-29T14:00:00Z,Kitting,KIT07,1879,15,99.19,85.0,74.28,62.63
2026-09-29T14:00:00Z,Kitting,KIT08,1860,29,98.47,90.0,67.7,60.0
2026-09-29T15:00:00Z,Assembly,ASM01,1774,71,96.15,61.67,87.98,52.16
2026-09-29T15:00:00Z,Assembly,ASM02,1736,84,95.37,76.67,79.16,57.88
2026-09-29T15:00:00Z,Assembly,ASM05,1408,21,98.52,51.67,86.44,44.0
2026-09-29T15:00:00Z,Molding,MLD03,2012,33,98.37,100.0,73.06,71.87
2026-09-29T15:00:00Z,Molding,MLD05,1117,72,93.92,76.67,53.48,38.51
2026-09-29T15:00:00Z,Molding,MLD06,1079,58,94.9,71.67,58.78,39.98
2026-09-29T15:00:00Z,Molding,MLD07,1500,65,95.84,100.0,60.18,57.68
2026-09-29T15:00:00Z,Coating,COT01,1043,45,95.83,71.67,63.27,43.45
2026-09-29T15:00:00Z,Coating,COT02,2210,38,98.32,90.0,78.06,69.08
2026-09-29T15:00:00Z,Coating,COT03,2085,31,98.56,91.67,76.91,69.48
2026-09-29T15:00:00Z,Packaging,PKG04,1959,136,93.53,100.0,69.82,65.3
2026-09-29T15:00:00Z,Packaging,PKG05,949,131,87.89,66.67,62.26,36.48
2026-09-29T15:00:00Z,Packaging,PKG06,1930,170,91.89,85.0,79.69,62.24
2026-09-29T15:00:00Z,Packaging,PKG08,2023,231,89.75,100.0,70.43,63.21
2026-09-29T15:00:00Z,Kitting,KIT03,1571,36,97.74,70.0,76.55,52.37
2026-09-29T15:00:00Z,Kitting,KIT04,2304,22,99.04,80.0,88.11,69.81
2026-09-29T15:00:00Z,Kitting,KIT05,1677,43,97.52,91.67,64.68,57.82
2026-09-29T15:00:00Z,Kitting,KIT07,2343,2,99.9,100.0,78.17,78.09
2026-09-29T15:00:00Z,Kitting,KIT08,1420,5,99.68,70.0,65.65,45.81
2026-09-29T16:00:00Z,Assembly,ASM01,3030,124,96.07,100.0,92.78,89.13
2026-09-29T16:00:00Z,Assembly,ASM02,2240,82,96.47,100.0,77.4,74.66
2026-09-29T16:00:00Z,Assembly,ASM05,1221,19,98.44,51.67,75.04,38.16
2026-09-29T16:00:00Z,Molding,MLD03,1121,24,97.89,61.67,66.32,40.03
2026-09-29T16:00:00Z,Molding,MLD04,395,9,97.87,16.67,73.44,11.98
2026-09-29T16:00:00Z,Molding,MLD06,1163,62,94.9,76.67,59.22,43.09
2026-09-29T16:00:00Z,Molding,MLD07,1032,43,96.02,58.33,70.84,39.68
2026-09-29T16:00:00Z,Coating,COT01,1431,29,97.99,83.33,73.0,59.61
2026-09-29T16:00:00Z,Coating,COT02,1688,65,96.27,81.67,67.1,52.75
2026-09-29T16:00:00Z,Coating,COT03,2043,55,97.36,91.67,76.31,68.1
2026-09-29T16:00:00Z,Packaging,PKG04,1430,81,94.64,78.33,64.29,47.66
2026-09-29T16:00:00Z,Packaging,PKG05,360,49,87.91,30.0,52.46,13.83
2026-09-29T16:00:00Z,Packaging,PKG06,1244,119,91.26,56.67,77.57,40.12
2026-09-29T16:00:00Z,Packaging,PKG07,852,89,90.59,70.0,56.01,35.51
2026-09-29T16:00:00Z,Packaging,PKG08,1087,109,90.87,56.67,65.98,33.98
2026-09-29T16:00:00Z,Kitting,KIT03,564,6,98.93,21.67,87.78,18.82
2026-09-29T16:00:00Z,Kitting,KIT04,2670,11,99.59,100.0,81.26,80.92
2026-09-29T16:00:00Z,Kitting,KIT05,1273,32,97.54,71.67,62.8,43.9
2026-09-29T16:00:00Z,Kitting,KIT07,1580,5,99.67,70.0,75.47,52.66
2026-09-29T16:00:00Z,Kitting,KIT08,1747,42,97.63,80.0,72.16,56.36
2026-09-29T17:00:00Z,Assembly,ASM01,2691,74,97.31,88.33,92.08,79.15
2026-09-29T17:00:00Z,Assembly,ASM02,283,13,95.57,11.67,84.57,9.43
2026-09-29T17:00:00Z,Assembly,ASM05,1134,19,98.34,48.33,74.53,35.43
2026-09-29T17:00:00Z,Molding,MLD03,618,22,96.5,31.67,72.18,22.06
2026-09-29T17:00:00Z,Molding,MLD04,2804,58,97.96,100.0,86.75,84.98
2026-09-29T17:00:00Z,Molding,MLD05,1459,65,95.71,78.33,67.12,50.32
2026-09-29T17:00:00Z,Molding,MLD06,1452,84,94.54,85.0,66.91,53.77
2026-09-29T17:00:00Z,Molding,MLD07,1487,45,97.06,93.33,63.15,57.21
2026-09-29T17:00:00Z,Coating,COT01,1300,50,96.32,81.67,68.88,54.18
2026-09-29T17:00:00Z,Coating,COT02,1912,49,97.49,78.33,78.22,59.74
2026-09-29T17:00:00Z,Coating,COT03,2099,63,97.11,93.33,77.22,69.98
2026-09-29T17:00:00Z,Packaging,PKG04,1130,80,93.42,63.33,63.65,37.66
2026-09-29T17:00:00Z,Packaging,PKG05,995,149,86.96,88.33,49.83,38.28
2026-09-29T17:00:00Z,Packaging,PKG06,2326,194,92.31,95.0,85.54,75.02
2026-09-29T17:00:00Z,Packaging,PKG07,195,20,90.77,20.0,44.81,8.13
2026-09-29T17:00:00Z,Packaging,PKG08,1630,168,90.64,85.0,66.12,50.94
2026-09-29T17:00:00Z,Kitting,KIT03,876,6,99.36,36.67,80.11,29.19
2026-09-29T17:00:00Z,Kitting,KIT04,2488,19,99.25,86.67,87.66,75.4
2026-09-29T17:00:00Z,Kitting,KIT05,947,23,97.62,55.0,60.84,32.67
2026-09-29T17:00:00Z,Kitting,KIT07,2046,22,98.93,88.33,78.05,68.2
2026-09-29T17:00:00Z,Kitting,KIT08,1088,28,97.49,56.67,63.56,35.11
2026-09-29T18:00:00Z,Assembly,ASM01,2195,84,96.33,76.67,87.41,64.55
2026-09-29T18:00:00Z,Assembly,ASM02,1752,51,97.17,70.0,85.86,58.41
2026-09-29T18:00:00Z,Assembly,ASM05,1603,47,97.17,68.33,75.45,50.1
2026-09-29T18:00:00Z,Molding,MLD03,2047,67,96.82,100.0,75.52,73.12
2026-09-29T18:00:00Z,Molding,MLD04,2060,28,98.68,78.33,80.74,62.41
2026-09-29T18:00:00Z,Molding,MLD05,1327,85,93.97,83.33,58.42,45.75
2026-09-29T18:00:00Z,Molding,MLD06,1767,73,96.05,100.0,68.13,65.44
2026-09-29T18:00:00Z,Molding,MLD07,1356,34,97.55,75.0,71.28,52.15
2026-09-29T18:00:00Z,Coating,COT01,627,26,95.98,43.33,62.83,26.13
2026-09-29T18:00:00Z,Coating,COT02,2273,64,97.25,93.33,78.26,71.03
2026-09-29T18:00:00Z,Coating,COT03,1258,29,97.71,58.33,73.56,41.93
2026-09-29T18:00:00Z,Packaging,PKG04,1939,98,95.2,100.0,67.9,64.64
2026-09-29T18:00:00Z,Packaging,PKG05,570,91,86.27,41.67,60.99,21.92
2026-09-29T18:00:00Z,Packaging,PKG06,1538,142,91.53,68.33,79.32,49.61
2026-09-29T18:00:00Z,Packaging,PKG07,825,86,90.55,80.0,47.47,34.39
2026-09-29T18:00:00Z,Packaging,PKG08,380,39,90.58,16.67,78.57,11.86
2026-09-29T18:00:00Z,Kitting,KIT03,1425,26,98.17,63.33,76.4,47.5
2026-09-29T18:00:00Z,Kitting,KIT04,2070,125,94.29,71.67,92.81,62.71
2026-09-29T18:00:00Z,Kitting,KIT05,2089,51,97.62,100.0,73.8,72.05
2026-09-29T18:00:00Z,Kitting,KIT07,1808,15,99.19,80.0,75.96,60.27
2026-09-29T18:00:00Z,Kitting,KIT08,1595,38,97.69,80.0,65.84,51.46
2026-09-29T19:00:00Z,Assembly,ASM01,2106,70,96.79,73.33,87.27,61.94
2026-09-29T19:00:00Z,Assembly,ASM02,1747,55,96.96,71.67,83.82,58.25
2026-09-29T19:00:00Z,Assembly,ASM05,2384,48,98.04,100.0,75.97,74.49
2026-09-29T19:00:00Z,Molding,MLD03,887,16,98.26,43.33,74.44,31.7
2026-09-29T19:00:00Z,Molding,MLD04,2193,44,98.03,88.33,76.75,66.46
2026-09-29T19:00:00Z,Molding,MLD05,305,18,94.52,20.0,55.65,10.52
2026-09-29T19:00:00Z,Molding,MLD06,1091,64,94.43,66.67,64.2,40.42
2026-09-29T19:00:00Z,Molding,MLD07,1440,47,96.86,80.0,71.45,55.37
2026-09-29T19:00:00Z,Coating,COT01,606,23,96.41,45.0,58.2,25.25
2026-09-29T19:00:00Z,Coating,COT02,2397,95,96.17,100.0,77.89,74.91
2026-09-29T19:00:00Z,Coating,COT03,1582,49,97.02,71.67,75.85,52.74
2026-09-29T19:00:00Z,Packaging,PKG04,1976,116,94.46,90.0,77.46,65.85
2026-09-29T19:00:00Z,Packaging,PKG05,656,105,86.17,53.33,54.88,25.22
2026-09-29T19:00:00Z,Packaging,PKG06,2125,180,92.18,95.0,78.26,68.54
2026-09-29T19:00:00Z,Packaging,PKG07,999,99,91.03,96.67,47.32,41.64
2026-09-29T19:00:00Z,Packaging,PKG08,1975,200,90.82,93.33,72.81,61.72
2026-09-29T19:00:00Z,Kitting,KIT03,2082,40,98.1,81.67,86.65,69.41
2026-09-29T19:00:00Z,Kitting,KIT04,2280,155,93.62,86.67,85.16,69.1
2026-09-29T19:00:00Z,Kitting,KIT05,98,2,97.82,5.0,68.86,3.37
2026-09-29T19:00:00Z,Kitting,KIT07,2468,7,99.73,93.33,88.4,82.28
2026-09-29T19:00:00Z,Kitting,KIT08,984,17,98.27,50.0,64.59,31.73
2026-09-29T20:00:00Z,Assembly,ASM01,1350,49,96.51,43.33,94.91,39.69
2026-09-29T20:00:00Z,Assembly,ASM02,1977,92,95.57,95.0,72.6,65.92
2026-09-29T20:00:00Z,Assembly,ASM05,2346,48,98.01,86.67,86.32,73.32
2026-09-29T20:00:00Z,Molding,MLD03,1628,37,97.76,91.67,64.9,58.16
2026-09-29T20:00:00Z,Molding,MLD04,2092,20,99.06,76.67,83.45,63.38
2026-09-29T20:00:00Z,Molding,MLD05,1597,85,94.95,100.0,58.01,55.08
2026-09-29T20:00:00Z,Molding,MLD06,1438,90,94.11,91.67,61.73,53.25
2026-09-29T20:00:00Z,Molding,MLD07,1331,57,95.89,73.33,72.78,51.17
2026-09-29T20:00:00Z,Coating,COT02,484,15,96.94,20.0,78.01,15.12
2026-09-29T20:00:00Z,Coating,COT03,1357,42,96.99,75.0,62.18,45.23
2026-09-29T20:00:00Z,Packaging,PKG04,1079,57,95.02,60.0,63.1,35.97
2026-09-29T20:00:00Z,Packaging,PKG05,277,42,86.95,23.33,52.52,10.66
2026-09-29T20:00:00Z,Packaging,PKG06,1664,138,92.32,75.0,77.54,53.69
2026-09-29T20:00:00Z,Packaging,PKG07,861,91,90.45,86.67,45.78,35.89
2026-09-29T20:00:00Z,Packaging,PKG08,1628,171,90.52,81.67,68.82,50.88
2026-09-29T20:00:00Z,Kitting,KIT03,2536,36,98.6,100.0,85.74,84.54
2026-09-29T20:00:00Z,Kitting,KIT04,2388,62,97.46,86.67,85.66,72.36
2026-09-29T20:00:00Z,Kitting,KIT05,1524,31,97.98,73.33,73.15,52.56
2026-09-29T20:00:00Z,Kitting,KIT07,2061,28,98.65,83.33,83.59,68.71
2026-09-29T20:00:00Z,Kitting,KIT08,1432,11,99.23,61.67,75.48,46.18
2026-09-29T21:00:00Z,Assembly,ASM01,2647,83,96.96,98.33,81.66,77.85
2026-09-29T21:00:00Z,Assembly,ASM02,1295,53,96.1,61.67,72.86,43.18
2026-09-29T21:00:00Z,Assembly,ASM05,1141,25,97.83,48.33,75.41,35.66
2026-09-29T21:00:00Z,Molding,MLD03,925,27,97.15,43.33,78.48,33.04
2026-09-29T21:00:00Z,Molding,MLD04,1967,37,98.15,83.33,72.88,59.61
2026-09-29T21:00:00Z,Molding,MLD05,1050,46,95.77,56.67,66.73,36.21
2026-09-29T21:00:00Z,Molding,MLD06,1616,89,94.79,100.0,63.14,59.85
2026-09-29T21:00:00Z,Molding,MLD07,879,36,96.02,53.33,66.04,33.82
2026-09-29T21:00:00Z,Coating,COT03,1965,51,97.49,86.67,77.53,65.51
2026-09-29T21:00:00Z,Packaging,PKG05,1057,168,86.28,80.0,58.91,40.66
2026-09-29T21:00:00Z,Packaging,PKG06,1655,157,91.34,76.67,76.24,53.38
2026-09-29T21:00:00Z,Packaging,PKG07,859,90,90.52,78.33,50.45,35.78
2026-09-29T21:00:00Z,Packaging,PKG08,2060,256,88.95,100.0,72.36,64.36
2026-09-29T21:00:00Z,Kitting,KIT03,79,2,97.79,3.33,80.68,2.63
2026-09-29T21:00:00Z,Kitting,KIT04,2308,8,99.66,90.0,77.98,69.94
2026-09-29T21:00:00Z,Kitting,KIT07,1494,17,98.85,58.33,86.35,49.79
2026-09-29T21:00:00Z,Kitting,KIT08,1901,30,98.43,93.33,66.75,61.33
2026-09-29T22:00:00Z,Assembly,ASM01,2188,79,96.53,75.0,88.87,64.34
2026-09-29T22:00:00Z,Assembly,ASM02,2153,89,96.05,91.67,81.51,71.76
2026-09-29T22:00:00Z,Assembly,ASM05,1138,41,96.53,48.33,76.24,35.57
2026-09-29T22:00:00Z,Molding,MLD03,1063,28,97.39,60.0,64.99,37.97
2026-09-29T22:00:00Z,Molding,MLD04,1100,2,99.78,45.0,74.23,33.33
2026-09-29T22:00:00Z,Molding,MLD05,1323,58,95.78,90.0,52.91,45.61
2026-09-29T22:00:00Z,Molding,MLD06,1291,66,95.11,75.0,67.03,47.82
2026-09-29T22:00:00Z,Molding,MLD07,1517,44,97.16,85.0,70.66,58.35
2026-09-29T22:00:00Z,Coating,COT03,327,11,96.65,15.0,75.11,10.89
2026-09-29T22:00:00Z,Packaging,PKG04,366,17,95.66,20.0,63.79,12.2
2026-09-29T22:00:00Z,Packaging,PKG05,852,117,87.91,73.33,50.85,32.78
2026-09-29T22:00:00Z,Packaging,PKG07,1260,123,91.12,100.0,57.61,52.49
2026-09-29T22:00:00Z,Packaging,PKG08,644,78,89.21,33.33,67.72,20.14
2026-09-29T22:00:00Z,Kitting,KIT04,2341,34,98.57,78.33,91.87,70.93
2026-09-29T22:00:00Z,Kitting,KIT05,105,1,98.88,5.0,73.45,3.63
2026-09-29T22:00:00Z,Kitting,KIT08,1821,6,99.66,85.0,69.32,58.73
2026-09-29T23:00:00Z,Assembly,ASM01,2686,79,97.14,93.33,87.14,79.01
2026-09-29T23:00:00Z,Assembly,ASM02,2055,66,96.89,91.67,77.12,68.5
2026-09-29T23:00:00Z,Assembly,ASM05,2592,74,97.21,100.0,83.33,81.01
2026-09-29T23:00:00Z,Molding,MLD03,189,5,97.25,10.0,69.45,6.75
2026-09-29T23:00:00Z,Molding,MLD04,2273,41,98.22,86.67,80.93,68.89
2026-09-29T23:00:00Z,Molding,MLD05,1570,79,95.23,100.0,56.85,54.14
2026-09-29T23:00:00Z,Molding,MLD06,1582,78,95.29,93.33,65.89,58.6
2026-09-29T23:00:00Z,Molding,MLD07,1178,55,95.55,78.33,60.52,45.3
2026-09-29T23:00:00Z,Coating,COT01,832,29,96.69,55.0,65.22,34.68
2026-09-29T23:00:00Z,Coating,COT02,1992,70,96.58,80.0,80.56,62.25
2026-09-29T23:00:00Z,Coating,COT03,1711,22,98.71,76.67,75.36,57.03
2026-09-29T23:00:00Z,Packaging,PKG04,1585,83,95.04,78.33,70.95,52.82
2026-09-29T23:00:00Z,Packaging,PKG05,953,153,86.18,88.33,48.17,36.67
2026-09-29T23:00:00Z,Packaging,PKG06,1998,190,91.32,85.0,83.04,64.46
2026-09-29T23:00:00Z,Packaging,PKG07,913,88,91.21,85.0,49.06,38.03
2026-09-29T23:00:00Z,Packaging,PKG08,1668,173,90.58,83.33,69.07,52.14
2026-09-29T23:00:00Z,Kitting,KIT04,1170,15,98.75,41.67,86.19,35.46
2026-09-29T23:00:00Z,Kitting,KIT05,1554,17,98.94,80.0,67.71,53.59
2026-09-29T23:00:00Z,Kitting,KIT08,830,7,99.21,36.67,73.6,26.77
2026-09-30T00:00:00Z,Assembly,ASM01,1655,52,96.96,60.0,83.65,48.67
2026-09-30T00:00:00Z,Assembly,ASM02,38,2,95.98,1.67,79.43,1.27
2026-09-30T00:00:00Z,Assembly,ASM05,47,1,98.76,1.67,88.45,1.46
2026-09-30T00:00:00Z,Molding,MLD03,1908,61,96.89,100.0,70.31,68.13
2026-09-30T00:00:00Z,Molding,MLD04,1808,18,98.99,73.33,75.46,54.78
2026-09-30T00:00:00Z,Molding,MLD05,1206,71,94.41,65.0,67.79,41.6
2026-09-30T00:00:00Z,Molding,MLD06,1458,66,95.65,95.0,59.44,54.01
2026-09-30T00:00:00Z,Molding,MLD07,731,18,97.65,41.67,69.1,28.11
2026-09-30T00:00:00Z,Coating,COT01,1226,45,96.43,91.67,57.78,51.07
2026-09-30T00:00:00Z,Coating,COT02,2519,43,98.31,100.0,80.09,78.73
2026-09-30T00:00:00Z,Coating,COT03,1959,33,98.36,100.0,66.4,65.31
2026-09-30T00:00:00Z,Packaging,PKG04,2181,122,94.72,100.0,76.75,72.7
2026-09-30T00:00:00Z,Packaging,PKG05,1033,141,87.97,86.67,52.11,39.73
2026-09-30T00:00:00Z,Packaging,PKG06,1824,151,92.34,83.33,76.47,58.85
2026-09-30T00:00:00Z,Packaging,PKG07,756,80,90.39,73.33,47.51,31.49
2026-09-30T00:00:00Z,Packaging,PKG08,2070,234,89.85,100.0,72.0,64.7
2026-09-30T00:00:00Z,Kitting,KIT03,513,8,98.4,21.67,80.13,17.08
2026-09-30T00:00:00Z,Kitting,KIT04,1343,7,99.51,48.33,84.6,40.69
2026-09-30T00:00:00Z,Kitting,KIT05,2019,31,98.47,100.0,70.71,69.63
2026-09-30T00:00:00Z,Kitting,KIT08,1995,7,99.67,88.33,73.11,64.36
2026-09-30T01:00:00Z,Assembly,ASM01,2569,108,95.96,83.33,94.47,75.54
2026-09-30T01:00:00Z,Assembly,ASM02,1007,38,96.33,43.33,80.43,33.58
2026-09-30T01:00:00Z,Assembly,ASM05,1915,48,97.55,76.67,80.0,59.83
2026-09-30T01:00:00Z,Molding,MLD03,1899,69,96.48,88.33,79.6,67.83
2026-09-30T01:00:00Z,Molding,MLD04,1923,28,98.59,68.33,86.48,58.26
2026-09-30T01:00:00Z,Molding,MLD05,890,61,93.55,61.67,53.19,30.68
2026-09-30T01:00:00Z,Molding,MLD06,1322,56,95.95,76.67,66.55,48.96
2026-09-30T01:00:00Z,Molding,MLD07,1201,57,95.45,83.33,58.06,46.18
2026-09-30T01:00:00Z,Coating,COT01,673,20,97.07,41.67,69.29,28.03
2026-09-30T01:00:00Z,Coating,COT02,2089,57,97.34,86.67,77.4,65.29
2026-09-30T01:00:00Z,Coating,COT03,1845,28,98.51,93.33,66.88,61.49
2026-09-30T01:00:00Z,Packaging,PKG04,1842,98,94.93,93.33,69.31,61.41
2026-09-30T01:00:00Z,Packaging,PKG05,938,134,87.49,68.33,60.32,36.06
2026-09-30T01:00:00Z,Packaging,PKG06,1459,122,92.27,68.33,74.66,47.08
2026-09-30T01:00:00Z,Packaging,PKG07,865,88,90.79,93.33,42.54,36.05
2026-09-30T01:00:00Z,Packaging,PKG08,1443,161,89.97,71.67,69.95,45.1
2026-09-30T01:00:00Z,Kitting,KIT03,2583,56,97.9,100.0,87.94,86.09
2026-09-30T01:00:00Z,Kitting,KIT04,2068,5,99.75,80.0,78.53,62.67
2026-09-30T01:00:00Z,Kitting,KIT05,1123,28,97.58,61.67,64.36,38.73
2026-09-30T01:00:00Z,Kitting,KIT07,1212,1,99.9,50.0,80.9,40.41
2026-09-30T01:00:00Z,Kitting,KIT08,1099,30,97.31,51.67,70.54,35.47
2026-09-30T02:00:00Z,Assembly,ASM01,662,22,96.74,23.33,86.2,19.46
2026-09-30T02:00:00Z,Assembly,ASM02,1812,57,96.95,78.33,79.53,60.4
2026-09-30T02:00:00Z,Assembly,ASM05,2103,73,96.65,80.0,85.0,65.72
2026-09-30T02:00:00Z,Molding,MLD03,1874,47,97.56,91.67,74.85,66.94
2026-09-30T02:00:00Z,Molding,MLD04,2537,26,99.0,88.33,87.92,76.89
2026-09-30T02:00:00Z,Molding,MLD05,1406,69,95.31,78.33,64.94,48.48
2026-09-30T02:00:00Z,Molding,MLD06,1168,59,95.18,75.0,60.61,43.27
2026-09-30T02:00:00Z,Molding,MLD07,49,1,97.12,3.33,58.0,1.88
2026-09-30T02:00:00Z,Coating,COT02,1653,51,97.01,78.33,67.98,51.66
2026-09-30T02:00:00Z,Coating,COT03,945,28,97.09,51.67,62.82,31.51
2026-09-30T02:00:00Z,Packaging,PKG04,1292,81,94.12,73.33,62.39,43.06
2026-09-30T02:00:00Z,Packaging,PKG05,696,107,86.63,53.33,57.97,26.78
2026-09-30T02:00:00Z,Packaging,PKG06,1805,155,92.11,85.0,74.38,58.23
2026-09-30T02:00:00Z,Packaging,PKG07,933,107,89.74,76.67,56.5,38.87
2026-09-30T02:00:00Z,Packaging,PKG08,1845,220,89.33,81.67,79.05,57.67
2026-09-30T02:00:00Z,Kitting,KIT03,1375,12,99.13,53.33,86.69,45.83
2026-09-30T02:00:00Z,Kitting,KIT04,2591,19,99.25,86.67,91.27,78.51
2026-09-30T02:00:00Z,Kitting,KIT05,1509,34,97.81,73.33,72.54,52.03
2026-09-30T02:00:00Z,Kitting,KIT07,2097,12,99.43,91.67,76.71,69.92
2026-09-30T02:00:00Z,Kitting,KIT08,1618,40,97.6,71.67,74.63,52.2
2026-09-30T11:00:00Z,Assembly,ASM01,2162,75,96.65,80.0,82.24,63.59
2026-09-30T11:00:00Z,Assembly,ASM02,520,20,96.38,21.67,83.05,17.34
2026-09-30T11:00:00Z,Assembly,ASM05,1866,22,98.85,85.0,69.39,58.3
2026-09-30T11:00:00Z,Molding,MLD03,944,28,97.11,51.67,67.2,33.72
2026-09-30T11:00:00Z,Molding,MLD04,2026,22,98.94,81.67,75.99,61.4
2026-09-30T11:00:00Z,Molding,MLD05,1292,87,93.68,78.33,60.7,44.54
2026-09-30T11:00:00Z,Molding,MLD07,1707,53,97.01,100.0,67.66,65.64
2026-09-30T11:00:00Z,Coating,COT01,410,17,96.04,28.33,62.71,17.06
2026-09-30T11:00:00Z,Coating,COT02,2061,78,96.36,100.0,66.85,64.41
2026-09-30T11:00:00Z,Coating,COT03,732,15,98.01,45.0,55.29,24.38
2026-09-30T11:00:00Z,Packaging,PKG04,1111,68,94.26,66.67,58.91,37.02
2026-09-30T11:00:00Z,Packaging,PKG05,675,102,86.83,66.67,44.82,25.94
2026-09-30T11:00:00Z,Packaging,PKG06,2070,159,92.85,90.0,79.9,66.77
2026-09-30T11:00:00Z,Packaging,PKG07,736,69,91.4,80.0,41.92,30.65
2026-09-30T11:00:00Z,Packaging,PKG08,1619,198,89.12,81.67,69.49,50.58
2026-09-30T11:00:00Z,Kitting,KIT03,1751,36,98.01,81.67,72.92,58.37
2026-09-30T11:00:00Z,Kitting,KIT04,834,17,97.98,30.0,85.95,25.26
2026-09-30T11:00:00Z,Kitting,KIT05,843,11,98.7,48.33,60.92,29.06
2026-09-30T11:00:00Z,Kitting,KIT07,1783,2,99.9,76.67,77.62,59.45
2026-09-30T11:00:00Z,Kitting,KIT08,199,4,98.22,11.67,56.14,6.43
2026-09-30T12:00:00Z,Assembly,ASM02,1514,50,96.83,71.67,72.71,50.46
2026-09-30T12:00:00Z,Assembly,ASM05,540,16,97.05,23.33,74.56,16.88
2026-09-30T12:00:00Z,Molding,MLD03,1142,22,98.15,58.33,71.25,40.79
2026-09-30T12:00:00Z,Molding,MLD04,2371,27,98.89,86.67,83.84,71.85
2026-09-30T12:00:00Z,Molding,MLD05,1505,95,94.05,81.67,67.55,51.89
2026-09-30T12:00:00Z,Molding,MLD07,1539,44,97.23,91.67,66.43,59.21
2026-09-30T12:00:00Z,Coating,COT01,1622,37,97.76,100.0,69.15,67.6
2026-09-30T12:00:00Z,Coating,COT02,1956,42,97.89,91.67,68.13,61.14
2026-09-30T12:00:00Z,Coating,COT03,1894,59,96.99,100.0,65.08,63.12
2026-09-30T12:00:00Z,Packaging,PKG04,1918,121,94.05,88.33,76.94,63.92
2026-09-30T12:00:00Z,Packaging,PKG05,1212,179,87.11,85.0,62.94,46.6
2026-09-30T12:00:00Z,Packaging,PKG06,2295,180,92.74,100.0,79.83,74.03
2026-09-30T12:00:00Z,Packaging,PKG07,1196,135,89.85,96.67,57.36,49.82
2026-09-30T12:00:00Z,Packaging,PKG08,1538,188,89.09,75.0,71.92,48.06
2026-09-30T12:00:00Z,Kitting,KIT03,2440,27,98.89,100.0,82.24,81.33
2026-09-30T12:00:00Z,Kitting,KIT04,2460,9,99.64,90.0,83.11,74.53
2026-09-30T12:00:00Z,Kitting,KIT05,1005,19,98.14,56.67,62.33,34.66
2026-09-30T12:00:00Z,Kitting,KIT07,2241,23,98.98,100.0,75.48,74.71
2026-09-30T13:00:00Z,Assembly,ASM01,1512,56,96.41,55.0,83.88,44.48
2026-09-30T13:00:00Z,Assembly,ASM02,1980,94,95.45,81.67,84.67,66.0
2026-09-30T13:00:00Z,Assembly,ASM05,2289,51,97.83,88.33,82.79,71.54
2026-09-30T13:00:00Z,Molding,MLD03,622,23,96.37,33.33,69.16,22.22
2026-09-30T13:00:00Z,Molding,MLD04,2554,49,98.13,100.0,78.85,77.38
2026-09-30T13:00:00Z,Molding,MLD05,1320,85,93.95,78.33,61.84,45.51
2026-09-30T13:00:00Z,Molding,MLD06,1263,61,95.41,85.0,57.69,46.78
2026-09-30T13:00:00Z,Molding,MLD07,1175,32,97.36,73.33,63.32,45.21
2026-09-30T13:00:00Z,Coating,COT01,1164,31,97.44,68.33,72.81,48.49
2026-09-30T13:00:00Z,Coating,COT02,993,26,97.42,43.33,73.53,31.04
2026-09-30T13:00:00Z,Coating,COT03,2028,41,98.0,91.67,75.23,67.58
2026-09-30T13:00:00Z,Packaging,PKG04,1516,77,95.14,83.33,63.74,50.54
2026-09-30T13:00:00Z,Packaging,PKG05,1004,144,87.43,80.0,55.22,38.62
2026-09-30T13:00:00Z,Packaging,PKG06,363,34,91.53,16.67,76.82,11.72
2026-09-30T13:00:00Z,Packaging,PKG07,74,9,89.51,6.67,51.43,3.07
2026-09-30T13:00:00Z,Packaging,PKG08,1558,186,89.34,83.33,65.41,48.7
2026-09-30T13:00:00Z,Kitting,KIT04,2794,6,99.8,91.67,92.55,84.67
2026-09-30T13:00:00Z,Kitting,KIT05,1454,31,97.9,80.0,64.03,50.15
2026-09-30T13:00:00Z,Kitting,KIT07,1469,7,99.54,60.0,82.01,48.98
2026-09-30T13:00:00Z,Kitting,KIT08,1863,37,98.04,88.33,69.4,60.11
2026-09-30T14:00:00Z,Assembly,ASM01,2026,69,96.69,65.0,94.79,59.58
2026-09-30T14:00:00Z,Assembly,ASM02,1587,64,96.11,71.67,76.8,52.9
2026-09-30T14:00:00Z,Assembly,ASM05,1427,22,98.51,60.0,75.43,44.58
2026-09-30T14:00:00Z,Molding,MLD03,1549,60,96.25,86.67,66.33,55.33
2026-09-30T14:00:00Z,Molding,MLD04,222,2,98.99,8.33,81.72,6.74
2026-09-30T14:00:00Z,Molding,MLD05,1367,95,93.51,85.0,59.3,47.13
2026-09-30T14:00:00Z,Molding,MLD06,1450,75,95.1,85.0,66.41,53.69
2026-09-30T14:00:00Z,Molding,MLD07,1434,60,96.02,100.0,57.45,55.17
2026-09-30T14:00:00Z,Coating,COT01,909,31,96.72,65.0,60.22,37.86
2026-09-30T14:00:00Z,Coating,COT02,1866,58,97.0,83.33,72.16,58.33
2026-09-30T14:00:00Z,Coating,COT03,1739,21,98.81,80.0,73.35,57.98
2026-09-30T14:00:00Z,Packaging,PKG04,1979,135,93.6,100.0,70.47,65.96
